,order,method,metric,value,dataName
74,7,infomap,adjusted_rand,-0.04330700456411657,YeastB
75,3,labelprop,vi,1.3373980294518115,YeastB
76,3,labelprop,nmi,0.5331028643822617,YeastB
77,3,labelprop,split-join,21.0,YeastB
78,3,labelprop,rand,0.683183183183183,YeastB
79,3,labelprop,adjusted_rand,0.21734335839598984,YeastB
80,4,labelprop,vi,1.211335991908701,YeastB
81,4,labelprop,nmi,0.49127159070842247,YeastB
82,4,labelprop,split-join,18.0,YeastB
83,4,labelprop,rand,0.6771771771771773,YeastB
84,4,labelprop,adjusted_rand,0.3196396499130487,YeastB
85,5,labelprop,vi,1.5366493776980201,YeastB
86,5,labelprop,nmi,0.1626922088547226,YeastB
87,5,labelprop,split-join,21.0,YeastB
88,5,labelprop,rand,0.38888888888888906,YeastB
89,5,labelprop,adjusted_rand,0.0164587551433613,YeastB
90,6,labelprop,vi,1.5366493776980201,YeastB
91,6,labelprop,nmi,0.1626922088547226,YeastB
92,6,labelprop,split-join,21.0,YeastB
93,6,labelprop,rand,0.38888888888888906,YeastB
94,6,labelprop,adjusted_rand,0.0164587551433613,YeastB
95,7,labelprop,vi,1.488879934005617,YeastB
96,7,labelprop,nmi,0.13098385780717106,YeastB
97,7,labelprop,split-join,21.0,YeastB
98,7,labelprop,rand,0.3633633633633634,YeastB
99,7,labelprop,adjusted_rand,0.008155781753809254,YeastB
100,3,eigen,vi,0.633756560139247,YeastB
101,3,eigen,nmi,0.7909809680360131,YeastB
102,3,eigen,split-join,12.0,YeastB
103,3,eigen,rand,0.8438438438438436,YeastB
104,3,eigen,adjusted_rand,0.5775142731664464,YeastB
105,4,eigen,vi,1.7547679313545312,YeastB
106,4,eigen,nmi,0.3115098775942782,YeastB
107,4,eigen,split-join,31.0,YeastB
108,4,eigen,rand,0.5525525525525524,YeastB
109,4,eigen,adjusted_rand,0.03787085514834177,YeastB
110,5,eigen,vi,1.7111873584459687,YeastB
111,5,eigen,nmi,0.1456195702457852,YeastB
112,5,eigen,split-join,27.0,YeastB
113,5,eigen,rand,0.31831831831831836,YeastB
114,5,eigen,adjusted_rand,-0.02326998050682258,YeastB
115,6,eigen,vi,1.7111873584459687,YeastB
116,6,eigen,nmi,0.1456195702457852,YeastB
117,6,eigen,split-join,27.0,YeastB
118,6,eigen,rand,0.31831831831831836,YeastB
119,6,eigen,adjusted_rand,-0.02326998050682258,YeastB
120,7,eigen,vi,1.6573994892764192,YeastB
121,7,eigen,nmi,0.11882983758761667,YeastB
122,7,eigen,split-join,27.0,YeastB
123,7,eigen,rand,0.29579579579579574,YeastB
124,7,eigen,adjusted_rand,-0.014261499795429395,YeastB
125,3,leiden,vi,2.0892948783575718,YeastB
126,3,leiden,nmi,0.592931668746469,YeastB
127,3,leiden,split-join,30.0,YeastB
128,3,leiden,rand,0.7297297297297296,YeastB
129,3,leiden,adjusted_rand,0.0,YeastB
130,4,leiden,vi,2.5726277034702933,YeastB
131,4,leiden,nmi,0.4466524973581482,YeastB
132,4,leiden,split-join,32.0,YeastB
133,4,leiden,rand,0.5615615615615616,YeastB
134,4,leiden,adjusted_rand,0.0,YeastB
135,5,leiden,vi,3.1185067440106464,YeastB
136,5,leiden,nmi,0.24000569239269473,YeastB
137,5,leiden,split-join,32.0,YeastB
138,5,leiden,rand,0.2072072072072072,YeastB
139,5,leiden,adjusted_rand,0.0,YeastB
140,6,leiden,vi,3.1185067440106464,YeastB
141,6,leiden,nmi,0.24000569239269473,YeastB
142,6,leiden,split-join,32.0,YeastB
143,6,leiden,rand,0.2072072072072072,YeastB
144,6,leiden,adjusted_rand,0.0,YeastB
145,7,leiden,vi,3.240439400998636,YeastB
146,7,leiden,nmi,0.1861048095514248,YeastB
147,7,leiden,split-join,33.0,YeastB
148,7,leiden,rand,0.1576576576576576,YeastB
149,7,leiden,adjusted_rand,0.0,YeastB
150,3,multilevel,vi,0.6232390434638297,YeastB
151,3,multilevel,nmi,0.7933977891545123,YeastB
152,3,multilevel,split-join,11.0,YeastB
153,3,multilevel,rand,0.8483483483483483,YeastB
154,3,multilevel,adjusted_rand,0.5934950505819644,YeastB
155,4,multilevel,vi,1.7702062440208841,YeastB
156,4,multilevel,nmi,0.30121988586451953,YeastB
157,4,multilevel,split-join,32.0,YeastB
158,4,multilevel,rand,0.5450450450450449,YeastB
159,4,multilevel,adjusted_rand,0.023668295515022298,YeastB
160,5,multilevel,vi,1.691618653942387,YeastB
161,5,multilevel,nmi,0.14882904325461696,YeastB
162,5,multilevel,split-join,26.0,YeastB
163,5,multilevel,rand,0.32582582582582587,YeastB
164,5,multilevel,adjusted_rand,-0.018723299879402244,YeastB
165,6,multilevel,vi,1.691618653942387,YeastB
166,6,multilevel,nmi,0.14882904325461696,YeastB
167,6,multilevel,split-join,26.0,YeastB
168,6,multilevel,rand,0.32582582582582587,YeastB
169,6,multilevel,adjusted_rand,-0.018723299879402244,YeastB
170,7,multilevel,vi,1.6378307847728377,YeastB
171,7,multilevel,nmi,0.12202738399978669,YeastB
172,7,multilevel,split-join,26.0,YeastB
173,7,multilevel,rand,0.30330330330330324,YeastB
174,7,multilevel,adjusted_rand,-0.010932930300115901,YeastB
175,3,modularity,vi,0.46023443674112796,YeastB
176,3,modularity,nmi,0.8569975256376399,YeastB
177,3,modularity,split-join,11.0,YeastB
178,3,modularity,rand,0.8798798798798797,YeastB
179,3,modularity,adjusted_rand,0.6570898980537531,YeastB
180,4,modularity,vi,1.770283213443505,YeastB
181,4,modularity,nmi,0.3527381615953021,YeastB
182,4,modularity,split-join,30.0,YeastB
183,4,modularity,rand,0.5705705705705706,YeastB
184,4,modularity,adjusted_rand,0.06622088006902499,YeastB
185,5,modularity,vi,1.8695922194399777,YeastB
186,5,modularity,nmi,0.1459754332238926,YeastB
187,5,modularity,split-join,29.0,YeastB
188,5,modularity,rand,0.2912912912912912,YeastB
189,5,modularity,adjusted_rand,-0.025926216025691305,YeastB
190,6,modularity,vi,1.8695922194399777,YeastB
191,6,modularity,nmi,0.1459754332238926,YeastB
192,6,modularity,split-join,29.0,YeastB
193,6,modularity,rand,0.2912912912912912,YeastB
194,6,modularity,adjusted_rand,-0.025926216025691305,YeastB
195,7,modularity,vi,1.8285972391278869,YeastB
196,7,modularity,nmi,0.11543275744682158,YeastB
197,7,modularity,split-join,29.0,YeastB
198,7,modularity,rand,0.2627627627627627,YeastB
199,7,modularity,adjusted_rand,-0.01956786081751008,YeastB
200,3,spinglass,vi,0.6364073219272379,YeastB
201,3,spinglass,nmi,0.7899494607385154,YeastB
202,3,spinglass,split-join,9.0,YeastB
203,3,spinglass,rand,0.8648648648648648,YeastB
204,3,spinglass,adjusted_rand,0.6449893390191896,YeastB
205,4,spinglass,vi,1.6522516660103646,YeastB
206,4,spinglass,nmi,0.351154640262361,YeastB
207,4,spinglass,split-join,30.0,YeastB
208,4,spinglass,rand,0.5495495495495495,YeastB
209,4,spinglass,adjusted_rand,0.03753516513160413,YeastB
210,5,spinglass,vi,1.7595597247898813,YeastB
211,5,spinglass,nmi,0.12047081850028785,YeastB
212,5,spinglass,split-join,26.0,YeastB
213,5,spinglass,rand,0.3153153153153154,YeastB
214,5,spinglass,adjusted_rand,-0.04995021573182858,YeastB
215,6,spinglass,vi,1.7595597247898813,YeastB
216,6,spinglass,nmi,0.12047081850028785,YeastB
217,6,spinglass,split-join,26.0,YeastB
218,6,spinglass,rand,0.3153153153153154,YeastB
219,6,spinglass,adjusted_rand,-0.04995021573182858,YeastB
220,7,spinglass,vi,1.700357404975622,YeastB
221,7,spinglass,nmi,0.09489855491979513,YeastB
222,7,spinglass,split-join,26.0,YeastB
223,7,spinglass,rand,0.29579579579579585,YeastB
224,7,spinglass,adjusted_rand,-0.038873700385144885,YeastB
225,3,walktrap,vi,0.5390435119917338,YeastB
226,3,walktrap,nmi,0.8161778111282995,YeastB
227,3,walktrap,split-join,8.0,YeastB
228,3,walktrap,rand,0.8843843843843842,YeastB
229,3,walktrap,adjusted_rand,0.7032600770753041,YeastB
230,4,walktrap,vi,1.5866878386457874,YeastB
231,4,walktrap,nmi,0.35213042134920397,YeastB
232,4,walktrap,split-join,29.0,YeastB
233,4,walktrap,rand,0.5510510510510511,YeastB
234,4,walktrap,adjusted_rand,0.04564406828398642,YeastB
235,5,walktrap,vi,1.6757885579231353,YeastB
236,5,walktrap,nmi,0.11949186773306052,YeastB
237,5,walktrap,split-join,26.0,YeastB
238,5,walktrap,rand,0.3258258258258259,YeastB
239,5,walktrap,adjusted_rand,-0.052277093934083405,YeastB
240,6,walktrap,vi,1.6757885579231353,YeastB
241,6,walktrap,nmi,0.11949186773306052,YeastB
242,6,walktrap,split-join,26.0,YeastB
243,6,walktrap,rand,0.3258258258258259,YeastB
244,6,walktrap,adjusted_rand,-0.052277093934083405,YeastB
245,7,walktrap,vi,1.6116654421179404,YeastB
246,7,walktrap,nmi,0.09521733682783347,YeastB
247,7,walktrap,split-join,25.0,YeastB
248,7,walktrap,rand,0.30930930930930917,YeastB
249,7,walktrap,adjusted_rand,-0.03943163080430779,YeastB
0,2,between,vi,0.11124942112798974,YeastA
1,2,between,nmi,0.9636433622687143,YeastA
2,2,between,split-join,2.0,YeastA
3,2,between,rand,0.9841966637401227,YeastA
4,2,between,adjusted_rand,0.9570300833430263,YeastA
5,3,between,vi,0.9281180585732014,YeastA
6,3,between,nmi,0.711378037205249,YeastA
7,3,between,split-join,30.0,YeastA
8,3,between,rand,0.8283582089552237,YeastA
9,3,between,adjusted_rand,0.5145155118828683,YeastA
10,4,between,vi,1.4346942528636952,YeastA
11,4,between,nmi,0.506086764613521,YeastA
12,4,between,split-join,43.0,YeastA
13,4,between,rand,0.6712028094820017,YeastA
14,4,between,adjusted_rand,0.21240508315754,YeastA
15,5,between,vi,1.5937451750142244,YeastA
16,5,between,nmi,0.38140676256734973,YeastA
17,5,between,split-join,47.0,YeastA
18,5,between,rand,0.5469710272168569,YeastA
19,5,between,adjusted_rand,0.07449193225185952,YeastA
20,2,fastgreedy,vi,0.10183500199755846,YeastA
21,2,fastgreedy,nmi,0.9668220992196073,YeastA
22,2,fastgreedy,split-join,2.0,YeastA
23,2,fastgreedy,rand,0.9899034240561895,YeastA
24,2,fastgreedy,adjusted_rand,0.9723192275546093,YeastA
25,3,fastgreedy,vi,1.0287232435399276,YeastA
26,3,fastgreedy,nmi,0.6810261360473502,YeastA
27,3,fastgreedy,split-join,32.0,YeastA
28,3,fastgreedy,rand,0.8208955223880596,YeastA
29,3,fastgreedy,adjusted_rand,0.4885586243935938,YeastA
30,4,fastgreedy,vi,1.4544342621202182,YeastA
31,4,fastgreedy,nmi,0.5009085717747601,YeastA
32,4,fastgreedy,split-join,45.0,YeastA
33,4,fastgreedy,rand,0.6672519754170323,YeastA
34,4,fastgreedy,adjusted_rand,0.1993185468763327,YeastA
35,5,fastgreedy,vi,1.6072178176321494,YeastA
36,5,fastgreedy,nmi,0.3784487238534022,YeastA
37,5,fastgreedy,split-join,48.0,YeastA
38,5,fastgreedy,rand,0.5438981562774363,YeastA
39,5,fastgreedy,adjusted_rand,0.06775623447633704,YeastA
40,2,infomap,vi,0.5316777794827567,YeastA
41,2,infomap,nmi,0.8485897858825349,YeastA
42,2,infomap,split-join,17.0,YeastA
43,2,infomap,rand,0.8968393327480245,YeastA
44,2,infomap,adjusted_rand,0.6719522313719384,YeastA
45,3,infomap,vi,0.731194939922077,YeastA
46,3,infomap,nmi,0.8006146430328515,YeastA
47,3,infomap,split-join,18.0,YeastA
48,3,infomap,rand,0.90342405618964,YeastA
49,3,infomap,adjusted_rand,0.6720706478495747,YeastA
50,4,infomap,vi,1.3865984971206797,YeastA
51,4,infomap,nmi,0.5868677895060203,YeastA
52,4,infomap,split-join,37.0,YeastA
53,4,infomap,rand,0.7269534679543458,YeastA
54,4,infomap,adjusted_rand,0.2893047312941138,YeastA
55,5,infomap,vi,1.7162692769177772,YeastA
56,5,infomap,nmi,0.43319286085062,YeastA
57,5,infomap,split-join,44.0,YeastA
58,5,infomap,rand,0.5790166812993854,YeastA
59,5,infomap,adjusted_rand,0.13245066775742315,YeastA
60,2,labelprop,vi,0.5687664886119461,YeastA
61,2,labelprop,nmi,0.8333487190751978,YeastA
62,2,labelprop,split-join,19.0,YeastA
63,2,labelprop,rand,0.9003511852502194,YeastA
64,2,labelprop,adjusted_rand,0.6913452321121384,YeastA
65,3,labelprop,vi,0.7348858610546607,YeastA
66,3,labelprop,nmi,0.7940719520580911,YeastA
67,3,labelprop,split-join,19.0,YeastA
68,3,labelprop,rand,0.8928884986830553,YeastA
69,3,labelprop,adjusted_rand,0.6474095801637123,YeastA
70,4,labelprop,vi,1.2871603299316523,YeastA
71,4,labelprop,nmi,0.6048886676590617,YeastA
72,4,labelprop,split-join,35.0,YeastA
73,4,labelprop,rand,0.7410008779631255,YeastA
74,4,labelprop,adjusted_rand,0.3349227650966327,YeastA
75,5,labelprop,vi,1.6301848354558848,YeastA
76,5,labelprop,nmi,0.44350298290225454,YeastA
77,5,labelprop,split-join,42.0,YeastA
78,5,labelprop,rand,0.5913081650570676,YeastA
79,5,labelprop,adjusted_rand,0.15893489256364848,YeastA
80,2,eigen,vi,0.36177205125268896,YeastA
81,2,eigen,nmi,0.8908646207315128,YeastA
82,2,eigen,split-join,11.0,YeastA
83,2,eigen,rand,0.9161545215100966,YeastA
84,2,eigen,adjusted_rand,0.7447126346410882,YeastA
85,3,eigen,vi,1.0144796147961403,YeastA
86,3,eigen,nmi,0.7076960066882417,YeastA
87,3,eigen,split-join,27.0,YeastA
88,3,eigen,rand,0.8630377524143984,YeastA
89,3,eigen,adjusted_rand,0.5581472842385866,YeastA
90,4,eigen,vi,1.3003007269024622,YeastA
91,4,eigen,nmi,0.5884725859483513,YeastA
92,4,eigen,split-join,38.0,YeastA
93,4,eigen,rand,0.7287093942054432,YeastA
94,4,eigen,adjusted_rand,0.3095425867507884,YeastA
95,5,eigen,vi,1.5643410504306747,YeastA
96,5,eigen,nmi,0.4474922932032614,YeastA
97,5,eigen,split-join,43.0,YeastA
98,5,eigen,rand,0.5913081650570677,YeastA
99,5,eigen,adjusted_rand,0.15970268117865705,YeastA
100,2,leiden,vi,2.633908991649555,YeastA
101,2,leiden,nmi,0.5462772253125743,YeastA
102,2,leiden,split-join,61.0,YeastA
103,2,leiden,rand,0.7651448639157156,YeastA
104,2,leiden,adjusted_rand,0.0,YeastA
105,3,leiden,vi,2.478169426240338,YeastA
106,3,leiden,nmi,0.5842587725222751,YeastA
107,3,leiden,split-join,59.0,YeastA
108,3,leiden,rand,0.7936786654960492,YeastA
109,3,leiden,adjusted_rand,0.0,YeastA
110,4,leiden,vi,2.7891074381888554,YeastA
111,4,leiden,nmi,0.5063446250929101,YeastA
112,4,leiden,split-join,60.0,YeastA
113,4,leiden,rand,0.665496049165935,YeastA
114,4,leiden,adjusted_rand,0.0,YeastA
115,5,leiden,vi,3.1174544788068412,YeastA
116,5,leiden,nmi,0.41418419916474764,YeastA
117,5,leiden,split-join,61.0,YeastA
118,5,leiden,rand,0.5210711150131695,YeastA
119,5,leiden,adjusted_rand,0.0,YeastA
120,2,multilevel,vi,0.3581523711750858,YeastA
121,2,multilevel,nmi,0.8920744144602738,YeastA
122,2,multilevel,split-join,11.0,YeastA
123,2,multilevel,rand,0.9170324846356454,YeastA
124,2,multilevel,adjusted_rand,0.7470271985334299,YeastA
125,3,multilevel,vi,0.8680251024869374,YeastA
126,3,multilevel,nmi,0.7501548063537936,YeastA
127,3,multilevel,split-join,24.0,YeastA
128,3,multilevel,rand,0.8797190517998242,YeastA
129,3,multilevel,adjusted_rand,0.6113160549487497,YeastA
130,4,multilevel,vi,1.2717427084976891,YeastA
131,4,multilevel,nmi,0.5979713642637937,YeastA
132,4,multilevel,split-join,35.0,YeastA
133,4,multilevel,rand,0.7383669885864793,YeastA
134,4,multilevel,adjusted_rand,0.33362912994567673,YeastA
135,5,multilevel,vi,1.542743868610107,YeastA
136,5,multilevel,nmi,0.4558158770181553,YeastA
137,5,multilevel,split-join,42.0,YeastA
138,5,multilevel,rand,0.5992098331870063,YeastA
139,5,multilevel,adjusted_rand,0.17588633822271935,YeastA
140,2,modularity,vi,0.3581523711750858,YeastA
141,2,modularity,nmi,0.8920744144602738,YeastA
142,2,modularity,split-join,11.0,YeastA
143,2,modularity,rand,0.9170324846356454,YeastA
144,2,modularity,adjusted_rand,0.7470271985334299,YeastA
145,3,modularity,vi,0.8680251024869374,YeastA
146,3,modularity,nmi,0.7501548063537936,YeastA
147,3,modularity,split-join,24.0,YeastA
148,3,modularity,rand,0.8797190517998242,YeastA
149,3,modularity,adjusted_rand,0.6113160549487497,YeastA
150,4,modularity,vi,1.2717427084976891,YeastA
151,4,modularity,nmi,0.5979713642637937,YeastA
152,4,modularity,split-join,35.0,YeastA
153,4,modularity,rand,0.7383669885864793,YeastA
154,4,modularity,adjusted_rand,0.33362912994567673,YeastA
155,5,modularity,vi,1.542743868610107,YeastA
156,5,modularity,nmi,0.4558158770181553,YeastA
157,5,modularity,split-join,42.0,YeastA
158,5,modularity,rand,0.5992098331870063,YeastA
159,5,modularity,adjusted_rand,0.17588633822271935,YeastA
160,2,spinglass,vi,0.7021727745440502,YeastA
161,2,spinglass,nmi,0.8086566376722315,YeastA
162,2,spinglass,split-join,12.0,YeastA
163,2,spinglass,rand,0.8955223880597013,YeastA
164,2,spinglass,adjusted_rand,0.6680101452842915,YeastA
165,3,spinglass,vi,1.386431454945284,YeastA
166,3,spinglass,nmi,0.6375759283021795,YeastA
167,3,spinglass,split-join,35.0,YeastA
168,3,spinglass,rand,0.8318700614574188,YeastA
169,3,spinglass,adjusted_rand,0.4296041956231523,YeastA
170,4,spinglass,vi,1.8700746015022147,YeastA
171,4,spinglass,nmi,0.46789766118718445,YeastA
172,4,spinglass,split-join,52.0,YeastA
173,4,spinglass,rand,0.660667251975417,YeastA
174,4,spinglass,adjusted_rand,0.1171065021173671,YeastA
175,5,spinglass,vi,2.047796495341318,YeastA
176,5,spinglass,nmi,0.3572827808303534,YeastA
177,5,spinglass,split-join,56.0,YeastA
178,5,spinglass,rand,0.5285338015803337,YeastA
179,5,spinglass,adjusted_rand,0.028454157807917213,YeastA
180,2,walktrap,vi,0.4549787729586945,YeastA
181,2,walktrap,nmi,0.8675387415714977,YeastA
182,2,walktrap,split-join,17.0,YeastA
183,2,walktrap,rand,0.904741000877963,YeastA
184,2,walktrap,adjusted_rand,0.7010625238115393,YeastA
185,3,walktrap,vi,0.6544959333980147,YeastA
186,3,walktrap,nmi,0.8177168745591488,YeastA
187,3,walktrap,split-join,16.0,YeastA
188,3,walktrap,rand,0.9113257243195785,YeastA
189,3,walktrap,adjusted_rand,0.7035726709354907,YeastA
190,4,walktrap,vi,1.463297503644742,YeastA
191,4,walktrap,nmi,0.5538193765620536,YeastA
192,4,walktrap,split-join,39.0,YeastA
193,4,walktrap,rand,0.7190517998244073,YeastA
194,4,walktrap,adjusted_rand,0.2736823436338597,YeastA
195,5,walktrap,vi,1.7368052685922968,YeastA
196,5,walktrap,nmi,0.41150398315158304,YeastA
197,5,walktrap,split-join,46.0,YeastA
198,5,walktrap,rand,0.5728709394205445,YeastA
199,5,walktrap,adjusted_rand,0.12038932352537347,YeastA
0,4,between,vi,2.0532010953995528,Jazz
1,4,between,nmi,0.10735523591258311,Jazz
2,4,between,split-join,136.0,Jazz
3,4,between,rand,0.24908988360765014,Jazz
4,4,between,adjusted_rand,0.025397770375034302,Jazz
5,7,between,vi,2.0385796979537827,Jazz
6,7,between,nmi,0.11931033541172943,Jazz
7,7,between,split-join,136.0,Jazz
8,7,between,rand,0.25862687791621797,Jazz
9,7,between,adjusted_rand,0.030566636375570756,Jazz
10,9,between,vi,1.97335971178472,Jazz
11,9,between,nmi,0.16285625123342387,Jazz
12,9,between,split-join,134.0,Jazz
13,9,between,rand,0.2781623339998974,Jazz
14,9,between,adjusted_rand,0.04163529021427537,Jazz
15,4,fastgreedy,vi,1.2369693164744773,Jazz
16,4,fastgreedy,nmi,0.0446348013946945,Jazz
17,4,fastgreedy,split-join,131.0,Jazz
18,4,fastgreedy,rand,0.3389734912577555,Jazz
19,4,fastgreedy,adjusted_rand,0.0009562792557304809,Jazz
20,7,fastgreedy,vi,1.2735500864907787,Jazz
21,7,fastgreedy,nmi,0.02736559042228488,Jazz
22,7,fastgreedy,split-join,133.0,Jazz
23,7,fastgreedy,rand,0.3425626826642057,Jazz
24,7,fastgreedy,adjusted_rand,0.0012114911744418987,Jazz
25,9,fastgreedy,vi,1.2991678639061444,Jazz
26,9,fastgreedy,nmi,0.03899277569767249,Jazz
27,9,fastgreedy,split-join,135.0,Jazz
28,9,fastgreedy,rand,0.3487668563810697,Jazz
29,9,fastgreedy,adjusted_rand,0.00014958949892704027,Jazz
30,4,infomap,vi,0.8359988542601369,Jazz
31,4,infomap,nmi,0.2199030700472538,Jazz
32,4,infomap,split-join,59.0,Jazz
33,4,infomap,rand,0.5719120135363792,Jazz
34,4,infomap,adjusted_rand,0.10726517963594963,Jazz
35,7,infomap,vi,0.8353804301590118,Jazz
36,7,infomap,nmi,0.2309725119601118,Jazz
37,7,infomap,split-join,60.0,Jazz
38,7,infomap,rand,0.5813464595190484,Jazz
39,7,infomap,adjusted_rand,0.1277287720510231,Jazz
40,9,infomap,vi,0.8754557662683433,Jazz
41,9,infomap,nmi,0.22442372253771753,Jazz
42,9,infomap,split-join,61.0,Jazz
43,9,infomap,rand,0.5733989642619083,Jazz
44,9,infomap,adjusted_rand,0.11278654543922799,Jazz
45,4,labelprop,vi,1.1730418326034524,Jazz
46,4,labelprop,nmi,0.0459250965199328,Jazz
47,4,labelprop,split-join,126.0,Jazz
48,4,labelprop,rand,0.35009998461775127,Jazz
49,4,labelprop,adjusted_rand,0.0012559583672330833,Jazz
50,7,labelprop,vi,1.2092712188486012,Jazz
51,7,labelprop,nmi,0.028017397601404464,Jazz
52,7,labelprop,split-join,128.0,Jazz
53,7,labelprop,rand,0.3538942726759987,Jazz
54,7,labelprop,adjusted_rand,0.002191224460534198,Jazz
55,9,labelprop,vi,1.2339491225896742,Jazz
56,9,labelprop,nmi,0.04094324002994735,Jazz
57,9,labelprop,split-join,128.0,Jazz
58,9,labelprop,rand,0.36071373634825443,Jazz
59,9,labelprop,adjusted_rand,0.0028100056502273507,Jazz
60,4,eigen,vi,1.1380150964441382,Jazz
61,4,eigen,nmi,0.053513543386648675,Jazz
62,4,eigen,split-join,110.0,Jazz
63,4,eigen,rand,0.3732759062708301,Jazz
64,4,eigen,adjusted_rand,0.011626794804510265,Jazz
65,7,eigen,vi,1.1745958664604397,Jazz
66,7,eigen,nmi,0.03482643609758165,Jazz
67,7,eigen,split-join,112.0,Jazz
68,7,eigen,rand,0.3768650976772803,Jazz
69,7,eigen,adjusted_rand,0.012864976235475932,Jazz
70,9,eigen,vi,1.205794848323302,Jazz
71,9,eigen,nmi,0.042623546080231924,Jazz
72,9,eigen,split-join,114.0,Jazz
73,9,eigen,rand,0.3787622417064042,Jazz
74,9,eigen,adjusted_rand,0.006860118611067295,Jazz
75,4,leiden,vi,5.15344109942308,Jazz
76,4,leiden,nmi,0.04972289142636834,Jazz
77,4,leiden,split-join,195.0,Jazz
78,4,leiden,rand,0.04978721222376059,Jazz
79,4,leiden,adjusted_rand,0.0,Jazz
80,7,leiden,vi,5.138819701977312,Jazz
81,7,leiden,nmi,0.054966965470913454,Jazz
82,7,leiden,split-join,195.0,Jazz
83,7,leiden,rand,0.059324206532328394,Jazz
84,7,leiden,adjusted_rand,0.0,Jazz
85,9,leiden,vi,5.096320327712038,Jazz
86,9,leiden,nmi,0.0700508090781055,Jazz
87,9,leiden,split-join,195.0,Jazz
88,9,leiden,rand,0.0785520176383121,Jazz
89,9,leiden,adjusted_rand,0.0,Jazz
90,4,multilevel,vi,1.3806178526897852,Jazz
91,4,multilevel,nmi,0.04259120384304258,Jazz
